2024-07-04 10:46:56 INFO::Writing function arguments to log file
2024-07-04 10:46:56 DEBUG::Function arguments
2024-07-04 10:46:56 DEBUG::Output folder: Maaslin2_lm_clr_log_out
2024-07-04 10:46:56 DEBUG::Min Abundance: 0.000000
2024-07-04 10:46:56 DEBUG::Min Prevalence: 0.001000
2024-07-04 10:46:56 DEBUG::Normalization: CLR
2024-07-04 10:46:56 DEBUG::Transform: LOG
2024-07-04 10:46:56 DEBUG::Analysis method: LM
2024-07-04 10:46:56 DEBUG::Max significance: 0.250000
2024-07-04 10:46:56 DEBUG::Random effects: studyID
2024-07-04 10:46:56 DEBUG::Fixed effects: heart_cond
2024-07-04 10:46:56 DEBUG::Correction method: BH
2024-07-04 10:46:56 DEBUG::Standardize: TRUE
2024-07-04 10:46:56 DEBUG::Cores: 1
2024-07-04 10:46:56 INFO::Verifying options selected are valid
2024-07-04 10:46:56 INFO::Determining format of input files
2024-07-04 10:46:56 INFO::Input format is data samples as rows and metadata samples as rows
2024-07-04 10:46:56 DEBUG::The following samples were found to have features but no metadata. They will be removed. 163,164,165,166,167,168,169,170,171,172,173,174,175
2024-07-04 10:46:56 DEBUG::A total of 162 samples were found in both the data and metadata
2024-07-04 10:46:56 DEBUG::Reordering data/metadata to use same sample ordering
2024-07-04 10:47:08 INFO::Fitting model to feature number 518, L.cysteine
2024-07-04 10:47:08 WARNING::Fitting problem for feature 518 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 519, X2.6.dihydroxybenzoic.acid
2024-07-04 10:47:08 WARNING::Fitting problem for feature 519 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 520, Isocitric.acid
2024-07-04 10:47:08 WARNING::Fitting problem for feature 520 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 521, Orotic.acid
2024-07-04 10:47:08 WARNING::Fitting problem for feature 521 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 522, Cadaverine
2024-07-04 10:47:08 WARNING::Fitting problem for feature 522 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 523, X3.desoxy.pentitol
2024-07-04 10:47:08 WARNING::Fitting problem for feature 523 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 524, Leucyl.glycine
2024-07-04 10:47:08 WARNING::Fitting problem for feature 524 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 525, Homogentisic.acid
2024-07-04 10:47:08 WARNING::Fitting problem for feature 525 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 526, Pentacosanoic.acid
2024-07-04 10:47:08 WARNING::Fitting problem for feature 526 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 527, Linoleic.acid
2024-07-04 10:47:08 WARNING::Fitting problem for feature 527 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 528, Maltitol
2024-07-04 10:47:08 WARNING::Fitting problem for feature 528 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 529, X6.phosphogluconic.acid
2024-07-04 10:47:08 WARNING::Fitting problem for feature 529 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 530, X4.hydroxybenzeneacetic.acid
2024-07-04 10:47:08 WARNING::Fitting problem for feature 530 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 531, Glycyl.proline
2024-07-04 10:47:08 WARNING::Fitting problem for feature 531 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 532, X1.acetyl.4.hydroxyprolinate
2024-07-04 10:47:08 WARNING::Fitting problem for feature 532 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 533, Propane.1.3.diol
2024-07-04 10:47:08 WARNING::Fitting problem for feature 533 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 534, X5..deoxy.5..methylthioadenosine
2024-07-04 10:47:08 WARNING::Fitting problem for feature 534 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 535, Tetracosanoic.acid
2024-07-04 10:47:08 WARNING::Fitting problem for feature 535 returning NA
2024-07-04 10:47:08 INFO::Fitting model to feature number 536, N...1h.indol.3.ylmethylene.benzohydrazide
2024-07-04 10:47:09 WARNING::Fitting problem for feature 536 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 537, L.arabitol
2024-07-04 10:47:09 WARNING::Fitting problem for feature 537 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 538, Alloxanic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 538 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 539, Methyl.n.acetyl.d.galactosamine
2024-07-04 10:47:09 WARNING::Fitting problem for feature 539 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 540, X3.methoxybenzenepropanoic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 540 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 541, Dodecanoic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 541 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 542, X3.hydroxyphenylacetic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 542 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 543, Diethanolamine
2024-07-04 10:47:09 WARNING::Fitting problem for feature 543 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 544, Chenodeoxycholic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 544 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 545, Diethylcarbamic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 545 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 546, Methyl.alpha.d.fructofuranoside
2024-07-04 10:47:09 WARNING::Fitting problem for feature 546 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 547, Ethyl.beta.d.galactofuranoside
2024-07-04 10:47:09 WARNING::Fitting problem for feature 547 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 548, Phenylacetic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 548 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 549, X1.4.butanediol
2024-07-04 10:47:09 WARNING::Fitting problem for feature 549 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 550, X1.2.4.5.cyclohexanetetrol
2024-07-04 10:47:09 WARNING::Fitting problem for feature 550 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 551, Udp.n.acetylglucosamine
2024-07-04 10:47:09 WARNING::Fitting problem for feature 551 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 552, Beta.glutamic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 552 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 553, L.histidine
2024-07-04 10:47:09 WARNING::Fitting problem for feature 553 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 554, X4.hydroxyphenyllactic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 554 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 555, Indolelactic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 555 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 556, L.2.hydroxyglutaric.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 556 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 557, Saccharopine
2024-07-04 10:47:09 WARNING::Fitting problem for feature 557 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 558, Galacturonic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 558 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 559, Azelaic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 559 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 560, Cerotinic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 560 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 561, Heptadecanoic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 561 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 562, Glycerol.3.phosphate
2024-07-04 10:47:09 WARNING::Fitting problem for feature 562 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 563, Melezitose
2024-07-04 10:47:09 WARNING::Fitting problem for feature 563 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 564, L.lactic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 564 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 565, Beta.d.glucopyranuronic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 565 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 566, Xylofuranose
2024-07-04 10:47:09 WARNING::Fitting problem for feature 566 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 567, Gluconic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 567 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 568, D.ribulose.5.phosphate
2024-07-04 10:47:09 WARNING::Fitting problem for feature 568 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 569, X4.nitrophenol
2024-07-04 10:47:09 WARNING::Fitting problem for feature 569 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 570, Hexadecane.1.2.diol
2024-07-04 10:47:09 WARNING::Fitting problem for feature 570 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 571, Glutaric.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 571 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 572, Beta.hydroxymyristic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 572 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 573, N.acetyl.d.glucosamine
2024-07-04 10:47:09 WARNING::Fitting problem for feature 573 returning NA
2024-07-04 10:47:09 INFO::Fitting model to feature number 574, Lactobionic.acid
2024-07-04 10:47:09 WARNING::Fitting problem for feature 574 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 575, X3.pyridinol
2024-07-04 10:47:10 WARNING::Fitting problem for feature 575 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 576, L.threonine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 576 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 577, L.methionine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 577 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 578, N.acetylglucosylamine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 578 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 579, X2.4.7.trihydroxypteridine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 579 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 580, D.mannose
2024-07-04 10:47:10 WARNING::Fitting problem for feature 580 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 581, D.xylulose
2024-07-04 10:47:10 WARNING::Fitting problem for feature 581 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 582, Myristic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 582 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 583, Benzenepropanoic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 583 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 584, Alpha.lactose
2024-07-04 10:47:10 WARNING::Fitting problem for feature 584 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 585, Glycolic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 585 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 586, Cis.4.hydroxycyclohexylacetic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 586 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 587, Isoheptadecanoic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 587 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 588, Glycyl.glycine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 588 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 589, Sucrose
2024-07-04 10:47:10 WARNING::Fitting problem for feature 589 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 590, Glucosamine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 590 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 591, Hydrocinnamic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 591 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 592, Malic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 592 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 593, Arabinofuranose
2024-07-04 10:47:10 WARNING::Fitting problem for feature 593 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 594, Thymine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 594 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 595, Oxoproline
2024-07-04 10:47:10 WARNING::Fitting problem for feature 595 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 596, N.acetylgalactosamine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 596 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 597, Altrose
2024-07-04 10:47:10 WARNING::Fitting problem for feature 597 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 598, X2..6..dihydroxyacetophenone
2024-07-04 10:47:10 WARNING::Fitting problem for feature 598 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 599, X1.8.dihydroxynaphthalene
2024-07-04 10:47:10 WARNING::Fitting problem for feature 599 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 600, Hexuronic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 600 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 601, X.r..3.hydroxybutyric.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 601 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 602, Cis.caffeic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 602 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 603, X5.methoxytryptamine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 603 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 604, N.acetylornithine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 604 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 605, X.s..3.hydroxyisobutyric.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 605 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 606, Behenic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 606 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 607, Stigmasterol
2024-07-04 10:47:10 WARNING::Fitting problem for feature 607 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 608, Trehalose
2024-07-04 10:47:10 WARNING::Fitting problem for feature 608 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 609, Ethanolamine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 609 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 610, Butanedioic.acid
2024-07-04 10:47:10 WARNING::Fitting problem for feature 610 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 611, X2.aminoethyl.methacrylate
2024-07-04 10:47:10 WARNING::Fitting problem for feature 611 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 612, N.acetylputrescine
2024-07-04 10:47:10 WARNING::Fitting problem for feature 612 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 613, X4.aminophenol
2024-07-04 10:47:10 WARNING::Fitting problem for feature 613 returning NA
2024-07-04 10:47:10 INFO::Fitting model to feature number 614, L.proline
2024-07-04 10:47:11 WARNING::Fitting problem for feature 614 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 615, Arachidic.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 615 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 616, Amodiaquine
2024-07-04 10:47:11 WARNING::Fitting problem for feature 616 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 617, Triacontanol
2024-07-04 10:47:11 WARNING::Fitting problem for feature 617 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 618, Glucose.1.phosphate
2024-07-04 10:47:11 WARNING::Fitting problem for feature 618 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 619, Saccharic.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 619 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 620, Myo.inositol.phosphate
2024-07-04 10:47:11 WARNING::Fitting problem for feature 620 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 621, D.myo.inositol.4.phosphate
2024-07-04 10:47:11 WARNING::Fitting problem for feature 621 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 622, X2.aminoisobutyric.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 622 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 623, Beta.sitosterol
2024-07-04 10:47:11 WARNING::Fitting problem for feature 623 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 624, Pantothenic.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 624 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 625, X5.aminovaleric.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 625 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 626, L.aspartic.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 626 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 627, L.tryptophan
2024-07-04 10:47:11 WARNING::Fitting problem for feature 627 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 628, Cellobiose
2024-07-04 10:47:11 WARNING::Fitting problem for feature 628 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 629, Metanephrine
2024-07-04 10:47:11 WARNING::Fitting problem for feature 629 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 630, X3.hydroxymethylglutaric.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 630 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 631, Guanine
2024-07-04 10:47:11 WARNING::Fitting problem for feature 631 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 632, Phosphoethanolamine
2024-07-04 10:47:11 WARNING::Fitting problem for feature 632 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 633, X3.4.dihydroxybenzoic.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 633 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 634, X5.hydroxynorvaline
2024-07-04 10:47:11 WARNING::Fitting problem for feature 634 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 635, Oxoglutaric.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 635 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 636, Lactitol
2024-07-04 10:47:11 WARNING::Fitting problem for feature 636 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 637, D.fructose.1.6.bisphosphate
2024-07-04 10:47:11 WARNING::Fitting problem for feature 637 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 638, X5.6.dihydrouracil
2024-07-04 10:47:11 WARNING::Fitting problem for feature 638 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 639, D.fructose.6.phosphate
2024-07-04 10:47:11 WARNING::Fitting problem for feature 639 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 640, X7.hydroxynicotinic.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 640 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 641, Rhamnose
2024-07-04 10:47:11 WARNING::Fitting problem for feature 641 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 642, Beta.gentiobiose
2024-07-04 10:47:11 WARNING::Fitting problem for feature 642 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 643, Beta.mannosylglycerate
2024-07-04 10:47:11 WARNING::Fitting problem for feature 643 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 644, Dimethyluric.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 644 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 645, N.trifluoroacetyl.terbutaline
2024-07-04 10:47:11 WARNING::Fitting problem for feature 645 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 646, Butane.2.3.diol
2024-07-04 10:47:11 WARNING::Fitting problem for feature 646 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 647, Nicotianamine
2024-07-04 10:47:11 WARNING::Fitting problem for feature 647 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 648, L.threonic.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 648 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 649, X10.11.13.14.tetrakishydroxy.octadecanoic.acid..methyl.ester
2024-07-04 10:47:11 WARNING::Fitting problem for feature 649 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 650, Digalacturonic.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 650 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 651, X5.methyl.8.hydroxyquinoline
2024-07-04 10:47:11 WARNING::Fitting problem for feature 651 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 652, X4.hydroxyanthraquinone.2.carboxylic.acid
2024-07-04 10:47:11 WARNING::Fitting problem for feature 652 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 653, Myristyl.myristate
2024-07-04 10:47:11 WARNING::Fitting problem for feature 653 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 654, L.glutamine
2024-07-04 10:47:11 WARNING::Fitting problem for feature 654 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 655, N.methyl.1h.benzimidazol.2.amine
2024-07-04 10:47:11 WARNING::Fitting problem for feature 655 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 656, Pyrophosphate
2024-07-04 10:47:11 WARNING::Fitting problem for feature 656 returning NA
2024-07-04 10:47:11 INFO::Fitting model to feature number 657, Syringic.acid
2024-07-04 10:47:12 WARNING::Fitting problem for feature 657 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 658, Citraconic.acid
2024-07-04 10:47:12 WARNING::Fitting problem for feature 658 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 659, X5.7.dihydroxy.4..methoxyisoflavone
2024-07-04 10:47:12 WARNING::Fitting problem for feature 659 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 660, Oxymetazoline
2024-07-04 10:47:12 WARNING::Fitting problem for feature 660 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 661, Inosine.5..monophosphate
2024-07-04 10:47:12 WARNING::Fitting problem for feature 661 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 662, X5.hydroxypentanoic.acid
2024-07-04 10:47:12 WARNING::Fitting problem for feature 662 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 663, X4..dimethylamino.azobenzene
2024-07-04 10:47:12 WARNING::Fitting problem for feature 663 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 664, X1.2.dihydroxy.cyclooctene
2024-07-04 10:47:12 WARNING::Fitting problem for feature 664 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 665, X4.hydroxycyclohexylcarboxylic.acid
2024-07-04 10:47:12 WARNING::Fitting problem for feature 665 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 666, X3..4.hydroxy.3.methoxyphenyl.propionic.acid
2024-07-04 10:47:12 WARNING::Fitting problem for feature 666 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 667, Squalene
2024-07-04 10:47:12 WARNING::Fitting problem for feature 667 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 668, Octanal
2024-07-04 10:47:12 WARNING::Fitting problem for feature 668 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 669, Methylamine
2024-07-04 10:47:12 WARNING::Fitting problem for feature 669 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 670, L.isoleucine
2024-07-04 10:47:12 WARNING::Fitting problem for feature 670 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 671, X2.deoxypentonic.acid
2024-07-04 10:47:12 WARNING::Fitting problem for feature 671 returning NA
2024-07-04 10:47:12 INFO::Fitting model to feature number 672, Galactonic.acid
2024-07-04 10:47:12 WARNING::Fitting problem for feature 672 returning NA
2024-07-04 10:47:12 INFO::Counting total values for each feature
2024-07-04 10:47:12 INFO::Writing residuals to file Maaslin2_lm_clr_log_out/residuals.rds
2024-07-04 10:47:12 INFO::Writing fitted values to file Maaslin2_lm_clr_log_out/fitted.rds
2024-07-04 10:47:12 INFO::Writing extracted random effects to file Maaslin2_lm_clr_log_out/ranef.rds
2024-07-04 10:47:12 INFO::Writing all results to file (ordered by increasing q-values): Maaslin2_lm_clr_log_out/all_results.tsv
2024-07-04 10:47:12 INFO::Writing the significant results (those which are less than or equal to the threshold of 0.250000 ) to file (ordered by increasing q-values): Maaslin2_lm_clr_log_out/significant_results.tsv
2024-07-04 10:47:12 INFO::Writing heatmap of significant results to file: Maaslin2_lm_clr_log_out/heatmap.pdf
2024-07-04 10:47:12 INFO::Writing association plots (one for each significant association) to output folder: Maaslin2_lm_clr_log_out
