2024-07-08 08:04:41 INFO::Writing function arguments to log file
2024-07-08 08:04:41 DEBUG::Function arguments
2024-07-08 08:04:41 DEBUG::Output folder: Maaslin2_d1_lm_CLR_notransf_log
2024-07-08 08:04:41 DEBUG::Min Abundance: 0.000000
2024-07-08 08:04:41 DEBUG::Min Prevalence: 0.001000
2024-07-08 08:04:41 DEBUG::Normalization: CLR
2024-07-08 08:04:41 DEBUG::Transform: LOG
2024-07-08 08:04:41 DEBUG::Analysis method: LM
2024-07-08 08:04:41 DEBUG::Max significance: 0.250000
2024-07-08 08:04:41 DEBUG::Random effects: studyID
2024-07-08 08:04:41 DEBUG::Fixed effects: heart_cond
2024-07-08 08:04:41 DEBUG::Correction method: BH
2024-07-08 08:04:41 DEBUG::Standardize: TRUE
2024-07-08 08:04:41 DEBUG::Cores: 1
2024-07-08 08:04:41 INFO::Verifying options selected are valid
2024-07-08 08:04:41 INFO::Determining format of input files
2024-07-08 08:04:41 INFO::Input format is data samples as rows and metadata samples as rows
2024-07-08 08:04:41 DEBUG::A total of 95 samples were found in both the data and metadata
2024-07-08 08:04:41 DEBUG::Reordering data/metadata to use same sample ordering
2024-07-08 08:04:54 INFO::Fitting model to feature number 516, X5.aminovaleric.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 516 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 517, L.aspartic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 517 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 518, Glycine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 518 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 519, L.tryptophan
2024-07-08 08:04:54 WARNING::Fitting problem for feature 519 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 520, Cellobiose
2024-07-08 08:04:54 WARNING::Fitting problem for feature 520 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 521, X2.deoxypentonic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 521 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 522, Galactonic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 522 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 523, Methylamine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 523 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 524, L.isoleucine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 524 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 525, Methyl.beta.d.glucopyranoside
2024-07-08 08:04:54 WARNING::Fitting problem for feature 525 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 526, Glycerol
2024-07-08 08:04:54 WARNING::Fitting problem for feature 526 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 527, X2.hydroxypentanoic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 527 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 528, Pseudo.uridine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 528 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 529, Myo.inositol
2024-07-08 08:04:54 WARNING::Fitting problem for feature 529 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 530, Valeric.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 530 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 531, Gamma.aminobutyric.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 531 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 532, X3..3.hydroxyphenyl..3.hydroxypropionic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 532 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 533, X1.4.dihydroxy.2.6.dimethoxybenzene
2024-07-08 08:04:54 WARNING::Fitting problem for feature 533 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 534, X4.hydroxycinnamic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 534 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 535, Hexitol
2024-07-08 08:04:54 WARNING::Fitting problem for feature 535 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 536, L.phenylalanine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 536 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 537, D.glucose
2024-07-08 08:04:54 WARNING::Fitting problem for feature 537 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 538, Oleic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 538 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 539, Sedoheptulose
2024-07-08 08:04:54 WARNING::Fitting problem for feature 539 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 540, X6.deoxyglucitol
2024-07-08 08:04:54 WARNING::Fitting problem for feature 540 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 541, Acetic.acid
2024-07-08 08:04:54 WARNING::Fitting problem for feature 541 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 542, L.lysine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 542 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 543, X2.amino.7.10.dimethyldibenzo.b.f..1.4.oxazepin.11.10h..one
2024-07-08 08:04:54 WARNING::Fitting problem for feature 543 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 544, Ciliatine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 544 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 545, D.arabinose
2024-07-08 08:04:54 WARNING::Fitting problem for feature 545 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 546, D.tagatose
2024-07-08 08:04:54 WARNING::Fitting problem for feature 546 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 547, Ethylamine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 547 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 548, L.alanine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 548 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 549, Maltotriose
2024-07-08 08:04:54 WARNING::Fitting problem for feature 549 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 550, Xanthine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 550 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 551, L.cystathionine
2024-07-08 08:04:54 WARNING::Fitting problem for feature 551 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 552, Phosphonoacetate
2024-07-08 08:04:54 WARNING::Fitting problem for feature 552 returning NA
2024-07-08 08:04:54 INFO::Fitting model to feature number 553, Methanephosphonothioic.acid
2024-07-08 08:04:55 WARNING::Fitting problem for feature 553 returning NA
2024-07-08 08:04:55 INFO::Fitting model to feature number 554, Stearic.acid
2024-07-08 08:04:55 WARNING::Fitting problem for feature 554 returning NA
2024-07-08 08:04:55 INFO::Fitting model to feature number 555, L.valine
2024-07-08 08:04:55 WARNING::Fitting problem for feature 555 returning NA
2024-07-08 08:04:55 INFO::Fitting model to feature number 556, Barbital
2024-07-08 08:04:55 WARNING::Fitting problem for feature 556 returning NA
2024-07-08 08:04:55 INFO::Fitting model to feature number 557, Palmitic.acid
2024-07-08 08:04:55 WARNING::Fitting problem for feature 557 returning NA
2024-07-08 08:04:55 INFO::Fitting model to feature number 558, Montanic.acid
2024-07-08 08:04:55 WARNING::Fitting problem for feature 558 returning NA
2024-07-08 08:04:55 INFO::Fitting model to feature number 559, D.fructose
2024-07-08 08:04:55 WARNING::Fitting problem for feature 559 returning NA
2024-07-08 08:04:55 INFO::Fitting model to feature number 560, L.glutamic.acid
2024-07-08 08:04:55 WARNING::Fitting problem for feature 560 returning NA
2024-07-08 08:04:55 INFO::Fitting model to feature number 561, Serotonin
2024-07-08 08:04:55 WARNING::Fitting problem for feature 561 returning NA
2024-07-08 08:04:55 INFO::Counting total values for each feature
2024-07-08 08:04:55 WARNING::Deleting existing residuals file: Maaslin2_d1_lm_CLR_notransf_log/residuals.rds
2024-07-08 08:04:55 INFO::Writing residuals to file Maaslin2_d1_lm_CLR_notransf_log/residuals.rds
2024-07-08 08:04:55 WARNING::Deleting existing fitted file: Maaslin2_d1_lm_CLR_notransf_log/fitted.rds
2024-07-08 08:04:55 INFO::Writing fitted values to file Maaslin2_d1_lm_CLR_notransf_log/fitted.rds
2024-07-08 08:04:55 WARNING::Deleting existing ranef file: Maaslin2_d1_lm_CLR_notransf_log/ranef.rds
2024-07-08 08:04:55 INFO::Writing extracted random effects to file Maaslin2_d1_lm_CLR_notransf_log/ranef.rds
2024-07-08 08:04:55 INFO::Writing all results to file (ordered by increasing q-values): Maaslin2_d1_lm_CLR_notransf_log/all_results.tsv
2024-07-08 08:04:55 INFO::Writing the significant results (those which are less than or equal to the threshold of 0.250000 ) to file (ordered by increasing q-values): Maaslin2_d1_lm_CLR_notransf_log/significant_results.tsv
2024-07-08 08:04:55 INFO::Writing heatmap of significant results to file: Maaslin2_d1_lm_CLR_notransf_log/heatmap.pdf
2024-07-08 08:04:55 INFO::Writing association plots (one for each significant association) to output folder: Maaslin2_d1_lm_CLR_notransf_log
