PubMed Search: https://pubmed.ncbi.nlm.nih.gov/?term=%28%28metabolomics%29+OR+%28metabolite%29+OR+%28metabolic+%29+OR+%28LCMS%29+or+%28LC-MS%29+OR+%28liquid+chromatography+mass+spectrometry%29+OR+%28GC-MS%29+OR+%28GCMS%29+OR+%28gas+chromatography+mass+spectrometry%29+OR+%28NMR%29+OR+%28Nuclear+magnetic+resonance+spectroscopy%29+%29+AND+%28%28Heart+failure+with+preserved+ejection+fraction%29+OR+%28heart+failure%29+OR+%28cardiac+infarction%29+OR+%28heart+arrest%29+OR+%28heart+attack%29%29+AND+%28%28human%29+OR+%28person%29+OR+%28patient%29+OR+%28patients%29+OR+%28Homo+sapiens%29%29+AND+%28%28microbe%29+OR+%28microbiome%29+OR+%28microbial%29+OR+%28microbially%29+OR+%28microbiota%29+OR+%28gut+dysbiosis%29+OR+%28microbes%29+OR+%28holobiont%29%29&sort=pubdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PMID,Title,Authors,Citation,First Author,Journal/Book,"Pub
Year",Create Date,PMCID,NIHMS ID,DOI,"Reviewer 
1",Assigned?,Completed?,"Reviewer
2",Assigned?,Completed?,Consensus?,,,,,,,,,,,,"Newcastle-Ottowa Score
https://www.ohri.ca/programs/clinical_epidemiology/nosgen.pdf"
28754616,Role of uremic toxin indoxyl sulfate in the progression of cardiovascular disease,"Gao H, Liu S.",Life Sci. 2017 Sep 15;185:23-29. doi: 10.1016/j.lfs.2017.07.027. Epub 2017 Jul 25.,Gao H,Life Sci,2017,2017/07/30,,,10.1016/j.lfs.2017.07.027,,,,,,,,,,,,,,,,,,,
28955383,Novel Concept of a Heart-Gut Axis in the Pathophysiology of Heart Failure,"Kamo T, Akazawa H, Suzuki JI, Komuro I.",Korean Circ J. 2017 Sep;47(5):663-669. doi: 10.4070/kcj.2017.0028. Epub 2017 Aug 23.,Kamo T,Korean Circ J,2017,2017/09/29,PMC5614941,,10.4070/kcj.2017.0028,,,,,,,,,,,,,,,,,,,
28779286,Where Does Inflammation Fit?,"Biasucci LM, La Rosa G, Pedicino D, D'Aiello A, Galli M, Liuzzo G.",Curr Cardiol Rep. 2017 Sep;19(9):84. doi: 10.1007/s11886-017-0896-0.,Biasucci LM,Curr Cardiol Rep,2017,2017/08/06,,,10.1007/s11886-017-0896-0,,,,,,,,,,,,,,,,,,,
28688889,Increased Secondary/Primary Bile Acid Ratio in Chronic Heart Failure,"Mayerhofer CCK, Ueland T, Broch K, Vincent RP, Cross GF, Dahl CP, Aukrust P, Gullestad L, Hov JR, Trøseid M.",J Card Fail. 2017 Sep;23(9):666-671. doi: 10.1016/j.cardfail.2017.06.007. Epub 2017 Jul 5.,Mayerhofer CCK,J Card Fail,2017,2017/07/10,,,10.1016/j.cardfail.2017.06.007,,,,,,,,,,,,,,,,,,,
28715991,"Trimethylamine N-Oxide, the Microbiome, and Heart and Kidney Disease","Zeisel SH, Warrier M.",Annu Rev Nutr. 2017 Aug 21;37:157-181. doi: 10.1146/annurev-nutr-071816-064732. Epub 2017 Jul 17.,Zeisel SH,Annu Rev Nutr,2017,2017/07/19,,,10.1146/annurev-nutr-071816-064732,,,,,,,,,,,,,,,,,,,
28775014,Brain-Heart Interaction: Cardiac Complications After Stroke,"Chen Z, Venkat P, Seyfried D, Chopp M, Yan T, Chen J.",Circ Res. 2017 Aug 4;121(4):451-468. doi: 10.1161/CIRCRESAHA.117.311170.,Chen Z,Circ Res,2017,2017/08/05,PMC5553569,NIHMS889287,10.1161/CIRCRESAHA.117.311170,,,,,,,,,,,,,,,,,,,
28645263,Microbiota-dependent metabolite and cardiovascular disease marker trimethylamine-N-oxide (TMAO) is associated with monocyte activation but not platelet function in untreated HIV infection,"Haissman JM, Haugaard AK, Ostrowski SR, Berge RK, Hov JR, Trøseid M, Nielsen SD.",BMC Infect Dis. 2017 Jun 23;17(1):445. doi: 10.1186/s12879-017-2547-x.,Haissman JM,BMC Infect Dis,2017,2017/06/25,PMC5481962,,10.1186/s12879-017-2547-x,,,,,,,,,,,,,,,,,,,
28674682,The Microbiome and Blood Pressure: Can Microbes Regulate Our Blood Pressure?,"Al Khodor S, Reichert B, Shatat IF.",Front Pediatr. 2017 Jun 19;5:138. doi: 10.3389/fped.2017.00138. eCollection 2017.,Al Khodor S,Front Pediatr,2017,2017/07/05,PMC5474689,,10.3389/fped.2017.00138,,,,,,,,,,,,,,,,,,,
28467926,A Specific Gut Microbiota Dysbiosis of Type 2 Diabetic Mice Induces GLP-1 Resistance through an Enteric NO-Dependent and Gut-Brain Axis Mechanism,"Grasset E, Puel A, Charpentier J, Collet X, Christensen JE, Tercé F, Burcelin R.",Cell Metab. 2017 May 2;25(5):1075-1090.e5. doi: 10.1016/j.cmet.2017.04.013.,Grasset E,Cell Metab,2017,2017/05/04,,,10.1016/j.cmet.2017.04.013,,,,,,,,,,,,,,,,,,,
27866926,Evaluation of humoral immunity profiles to identify heart recipients at risk for development of severe infections: A multicenter prospective study,"Sarmiento E, Jaramillo M, Calahorra L, Fernandez-Yañez J, Gomez-Sanchez M, Crespo-Leiro MG, Paniagua M, Almenar L, Cebrian M, Rabago G, Levy B, Segovia J, Gomez-Bueno M, Lopez J, Mirabet S, Navarro J, Rodriguez-Molina JJ, Fernandez-Cruz E, Carbone J.",J Heart Lung Transplant. 2017 May;36(5):529-539. doi: 10.1016/j.healun.2016.10.004. Epub 2016 Oct 17.,Sarmiento E,J Heart Lung Transplant,2017,2016/11/22,,,10.1016/j.healun.2016.10.004,,,,,,,,,,,,,,,,,,,
28441720,Association of Polyphenol Biomarkers with Cardiovascular Disease and Mortality Risk: A Systematic Review and Meta-Analysis of Observational Studies,"Rienks J, Barbaresko J, Nöthlings U.",Nutrients. 2017 Apr 22;9(4):415. doi: 10.3390/nu9040415.,Rienks J,Nutrients,2017,2017/04/27,PMC5409754,,10.3390/nu9040415,,,,,,,,,,,,,,,,,,,
27787339,Determination of Phenotypic Resistance Cutoffs From Routine Clinical Data,"Pironti A, Walter H, Pfeifer N, Knops E, Lübke N, Büch J, Di Giambenedetto S, Kaiser R, Lengauer T; EuResist Network Study Group.",J Acquir Immune Defic Syndr. 2017 Apr 15;74(5):e129-e137. doi: 10.1097/QAI.0000000000001198.,Pironti A,J Acquir Immune Defic Syndr,2017,2016/10/28,PMC5351752,,10.1097/QAI.0000000000001198,,,,,,,,,,,,,,,,,,,
28316036,Targeting the Microbiome in Heart Failure,"Zabell A, Tang WH.",Curr Treat Options Cardiovasc Med. 2017 Apr;19(4):27. doi: 10.1007/s11936-017-0528-4.,Zabell A,Curr Treat Options Cardiovasc Med,2017,2017/03/20,,,10.1007/s11936-017-0528-4,,,,,,,,,,,,,,,,,,,
28159807,Resveratrol improves exercise performance and skeletal muscle oxidative capacity in heart failure,"Sung MM, Byrne NJ, Robertson IM, Kim TT, Samokhvalov V, Levasseur J, Soltys CL, Fung D, Tyreman N, Denou E, Jones KE, Seubert JM, Schertzer JD, Dyck JR.",Am J Physiol Heart Circ Physiol. 2017 Apr 1;312(4):H842-H853. doi: 10.1152/ajpheart.00455.2016. Epub 2017 Feb 3.,Sung MM,Am J Physiol Heart Circ Physiol,2017,2017/02/05,,,10.1152/ajpheart.00455.2016,,,,,,,,,,,,,,,,,,,
26887816,The gut microbial profile in patients with primary sclerosing cholangitis is distinct from patients with ulcerative colitis without biliary disease and healthy controls,"Kummen M, Holm K, Anmarkrud JA, Nygård S, Vesterhus M, Høivik ML, Trøseid M, Marschall HU, Schrumpf E, Moum B, Røsjø H, Aukrust P, Karlsen TH, Hov JR.",Gut. 2017 Apr;66(4):611-619. doi: 10.1136/gutjnl-2015-310500. Epub 2016 Feb 17.,Kummen M,Gut,2017,2016/02/19,,,10.1136/gutjnl-2015-310500,,,,,,,,,,,,,,,,,,,
28360349,Gut Microbiota in Cardiovascular Health and Disease,"Tang WH, Kitai T, Hazen SL.",Circ Res. 2017 Mar 31;120(7):1183-1196. doi: 10.1161/CIRCRESAHA.117.309715.,Tang WH,Circ Res,2017,2017/04/01,PMC5390330,NIHMS857163,10.1161/CIRCRESAHA.117.309715,,,,,,,,,,,,,,,,,,,
28289004,The Gut Microbiome and Its Role in Cardiovascular Diseases,"Tang WH, Hazen SL.",Circulation. 2017 Mar 14;135(11):1008-1010. doi: 10.1161/CIRCULATIONAHA.116.024251.,Tang WH,Circulation,2017,2017/03/15,PMC5354081,NIHMS848947,10.1161/CIRCULATIONAHA.116.024251,,,,,,,,,,,,,,,,,,,
28077467,Gut microbiota-dependent trimethylamine N-oxide in acute coronary syndromes: a prognostic marker for incident cardiovascular events beyond traditional risk factors,"Li XS, Obeid S, Klingenberg R, Gencer B, Mach F, Räber L, Windecker S, Rodondi N, Nanchen D, Muller O, Miranda MX, Matter CM, Wu Y, Li L, Wang Z, Alamri HS, Gogonea V, Chung YM, Tang WH, Hazen SL, Lüscher TF.",Eur Heart J. 2017 Mar 14;38(11):814-824. doi: 10.1093/eurheartj/ehw582.,Li XS,Eur Heart J,2017,2017/01/13,PMC5837488,,10.1093/eurheartj/ehw582,,,,,,,,,,,,,,,,,,,
27927713,High-Fiber Diet and Acetate Supplementation Change the Gut Microbiota and Prevent the Development of Hypertension and Heart Failure in Hypertensive Mice,"Marques FZ, Nelson E, Chu PY, Horlock D, Fiedler A, Ziemann M, Tan JK, Kuruppu S, Rajapakse NW, El-Osta A, Mackay CR, Kaye DM.",Circulation. 2017 Mar 7;135(10):964-977. doi: 10.1161/CIRCULATIONAHA.116.024545. Epub 2016 Dec 7.,Marques FZ,Circulation,2017,2016/12/09,,,10.1161/CIRCULATIONAHA.116.024545,,,,,,,,,,,,,,,,,,,
27798455,The gut microbiome and hypertension,"Pevsner-Fischer M, Blacher E, Tatirovsky E, Ben-Dov IZ, Elinav E.",Curr Opin Nephrol Hypertens. 2017 Jan;26(1):1-8. doi: 10.1097/MNH.0000000000000293.,Pevsner-Fischer M,Curr Opin Nephrol Hypertens,2017,2016/11/01,,,10.1097/MNH.0000000000000293,,,,,,,,,,,,,,,,,,,
27567042,Trimethylamine-N-oxide (TMAO) predicts fatal outcomes in community-acquired pneumonia patients without evident coronary artery disease,"Ottiger M, Nickler M, Steuer C, Odermatt J, Huber A, Christ-Crain M, Henzen C, Hoess C, Thomann R, Zimmerli W, Mueller B, Schuetz P.",Eur J Intern Med. 2016 Dec;36:67-73. doi: 10.1016/j.ejim.2016.08.017. Epub 2016 Aug 24.,Ottiger M,Eur J Intern Med,2016,2016/08/28,,,10.1016/j.ejim.2016.08.017,,,,,,,,,,,,,,,,,,,
28008835,[Microbiotes and metabolic diseases: the bases for therapeutic strategies],"Burcelin R, Nicolas S, Blasco-Baque V.",Med Sci (Paris). 2016 Nov;32(11):952-960. doi: 10.1051/medsci/20163211010. Epub 2016 Dec 23.,Burcelin R,Med Sci (Paris),2016,2016/12/24,,,10.1051/medsci/20163211010,,,,,,,,,,,,,,,,,,,
27607343,Gastric acid secretion,Schubert ML.,Curr Opin Gastroenterol. 2016 Nov;32(6):452-460. doi: 10.1097/MOG.0000000000000308.,Schubert ML,Curr Opin Gastroenterol,2016,2016/09/09,,,10.1097/MOG.0000000000000308,,,,,,,,,,,,,,,,,,,
29922669,Increased Intestinal Permeability and Decreased Barrier Function: Does It Really Influence the Risk of Inflammation?,Fukui H.,Inflamm Intest Dis. 2016 Oct;1(3):135-145. doi: 10.1159/000447252. Epub 2016 Jul 20.,Fukui H,Inflamm Intest Dis,2016,2018/06/21,PMC5988153,,10.1159/000447252,,,,,,,,,,,,,,,,,,,
27562060,Aberrant fecal flora observed in guinea pigs with pressure overload is mitigated in animals receiving vagus nerve stimulation therapy,"Phillips Campbell RB, Duffourc MM, Schoborg RV, Xu Y, Liu X, KenKnight BH, Beaumont E.",Am J Physiol Gastrointest Liver Physiol. 2016 Oct 1;311(4):G754-G762. doi: 10.1152/ajpgi.00218.2016. Epub 2016 Aug 25.,Phillips Campbell RB,Am J Physiol Gastrointest Liver Physiol,2016,2016/08/27,,,10.1152/ajpgi.00218.2016,,,,,,,,,,,,,,,,,,,
26676906,"Associations among serum trimethylamine-N-oxide (TMAO) levels, kidney function and infarcted coronary artery number in patients undergoing cardiovascular surgery: a cross-sectional study","Mafune A, Iwamoto T, Tsutsumi Y, Nakashima A, Yamamoto I, Yokoyama K, Yokoo T, Urashima M.",Clin Exp Nephrol. 2016 Oct;20(5):731-739. doi: 10.1007/s10157-015-1207-y. Epub 2015 Dec 16.,Mafune A,Clin Exp Nephrol,2016,2015/12/18,PMC5050242,,10.1007/s10157-015-1207-y,,,,,,,,,,,,,,,,,,,
27523598,Biallelic PPA2 Mutations Cause Sudden Unexpected Cardiac Arrest in Infancy,"Guimier A, Gordon CT, Godard F, Ravenscroft G, Oufadem M, Vasnier C, Rambaud C, Nitschke P, Bole-Feysot C, Masson C, Dauger S, Longman C, Laing NG, Kugener B, Bonnet D, Bouvagnet P, Di Filippo S, Probst V, Redon R, Charron P, Rötig A, Lyonnet S, Dautant A, de Pontual L, di Rago JP, Delahodde A, Amiel J.",Am J Hum Genet. 2016 Sep 1;99(3):666-673. doi: 10.1016/j.ajhg.2016.06.021. Epub 2016 Aug 11.,Guimier A,Am J Hum Genet,2016,2016/08/16,PMC5010643,,10.1016/j.ajhg.2016.06.021,,,,,,,,,,,,,,,,,,,
27503891,Differential lipid binding of vinculin isoforms promotes quasi-equivalent dimerization,"Chinthalapudi K, Rangarajan ES, Brown DT, Izard T.",Proc Natl Acad Sci U S A. 2016 Aug 23;113(34):9539-44. doi: 10.1073/pnas.1600702113. Epub 2016 Aug 8.,Chinthalapudi K,Proc Natl Acad Sci U S A,2016,2016/08/10,PMC5003255,,10.1073/pnas.1600702113,,,,,,,,,,,,,,,,,,,
27147674,Protein-bound uremic toxins: a long overlooked culprit in cardiorenal syndrome,"Lekawanvijit S, Kompa AR, Krum H.",Am J Physiol Renal Physiol. 2016 Jul 1;311(1):F52-62. doi: 10.1152/ajprenal.00348.2015. Epub 2016 May 4.,Lekawanvijit S,Am J Physiol Renal Physiol,2016,2016/05/06,,,10.1152/ajprenal.00348.2015,,,,,,,,,,,,,,,,,,,
27131037,Postmortem biochemistry: Current applications,"Belsey SL, Flanagan RJ.",J Forensic Leg Med. 2016 Jul;41:49-57. doi: 10.1016/j.jflm.2016.04.011. Epub 2016 Apr 19.,Belsey SL,J Forensic Leg Med,2016,2016/05/01,,,10.1016/j.jflm.2016.04.011,,,,,,,,,,,,,,,,,,,
27352838,Maraviroc Reduces Arterial Stiffness in PI-Treated HIV-infected Patients,"Piconi S, Pocaterra D, Rainone V, Cossu M, Masetti M, Rizzardini G, Clerici M, Trabattoni D.",Sci Rep. 2016 Jun 29;6:28853. doi: 10.1038/srep28853.,Piconi S,Sci Rep,2016,2016/06/30,PMC4926207,,10.1038/srep28853,,,,,,,,,,,,,,,,,,,
27099397,The Hybrid Mouse Diversity Panel: a resource for systems genetics analyses of metabolic and cardiovascular traits,"Lusis AJ, Seldin MM, Allayee H, Bennett BJ, Civelek M, Davis RC, Eskin E, Farber CR, Hui S, Mehrabian M, Norheim F, Pan C, Parks B, Rau CD, Smith DJ, Vallim T, Wang Y, Wang J.",J Lipid Res. 2016 Jun;57(6):925-42. doi: 10.1194/jlr.R066944. Epub 2016 Apr 19.,Lusis AJ,J Lipid Res,2016,2016/04/22,PMC4878195,,10.1194/jlr.R066944,,,,,,,,,,,,,,,,,,,
26980719,"Dietary metabolism, gut microbiota and acute heart failure","Tang WW, Hazen SL.",Heart. 2016 Jun 1;102(11):813-4. doi: 10.1136/heartjnl-2016-309268. Epub 2016 Mar 15.,Tang WW,Heart,2016,2016/03/17,PMC5659351,NIHMS913873,10.1136/heartjnl-2016-309268,,,,,,,,,,,,,,,,,,,
27192220,PEGylation of Truncated Streptokinase Leads to Formulation of a Useful Drug with Ameliorated Attributes,"Sawhney P, Katare K, Sahni G.",PLoS One. 2016 May 18;11(5):e0155831. doi: 10.1371/journal.pone.0155831. eCollection 2016.,Sawhney P,PLoS One,2016,2016/05/19,PMC4871584,,10.1371/journal.pone.0155831,,,,,,,,,,,,,,,,,,,
27885969,"36th International Symposium on Intensive Care and Emergency Medicine : Brussels, Belgium. 15-18 March 2016","Bateman RM, Sharpe MD, Jagger JE, Ellis CG, Solé-Violán J, López-Rodríguez M, Herrera-Ramos E, Ruíz-Hernández J, Borderías L, Horcajada J, González-Quevedo N, Rajas O, Briones M, Rodríguez de Castro F, Rodríguez Gallego C, Esen F, Orhun G, Ergin Ozcan P, Senturk E, Ugur Yilmaz C, Orhan N, Arican N, Kaya M, Kucukerden M, Giris M, Akcan U, Bilgic Gazioglu S, Tuzun E, Riff R, Naamani O, Douvdevani A, Takegawa R, Yoshida H, Hirose T, Yamamoto N, Hagiya H, Ojima M, Akeda Y, Tasaki O, Tomono K, Shimazu T, Ono S, Kubo T, Suda S, Ueno T, Ikeda T, Hirose T, Ogura H, Takahashi H, Ojima M, Kang J, Nakamura Y, Kojima T, Shimazu T, Ikeda T, Suda S, Izutani Y, Ueno T, Ono S, Taniguchi T, O M, Dinter C, Lotz J, Eilers B, Wissmann C, Lott R, Meili MM, Schuetz PS, Hawa H, Sharshir M, Aburageila M, Salahuddin N, Chantziara V, Georgiou S, Tsimogianni A, Alexandropoulos P, Vassi A, Lagiou F, Valta M, Micha G, Chinou E, Michaloudis G, Kodaira A, Ikeda T, Ono S, Ueno T, Suda S, Izutani Y, Imaizumi H, De la Torre-Prados MV, Garcia-De la Torre A, Enguix-Armada A, Puerto-Morlan A, Perez-Valero V, Garcia-Alcantara A, Bolton N, Dudziak J, Bonney S, Tridente A, Nee P, et al.",Crit Care. 2016 Apr 20;20(Suppl 2):94. doi: 10.1186/s13054-016-1208-6.,Bateman RM,Crit Care,2016,2016/11/26,PMC5493079,,10.1186/s13054-016-1208-6,,,,,,,,,,,,,,,,,,,
26886380,Exploring the Microbiome in Heart Failure,"Kitai T, Kirsop J, Tang WH.",Curr Heart Fail Rep. 2016 Apr;13(2):103-9. doi: 10.1007/s11897-016-0285-9.,Kitai T,Curr Heart Fail Rep,2016,2016/02/18,PMC4791185,NIHMS761188,10.1007/s11897-016-0285-9,,,,,,,,,,,,,,,,,,,
26868510,The Carnitine-butyrobetaine-trimethylamine-N-oxide pathway and its association with cardiovascular mortality in patients with carotid atherosclerosis,"Skagen K, Trøseid M, Ueland T, Holm S, Abbas A, Gregersen I, Kummen M, Bjerkeli V, Reier-Nilsen F, Russell D, Svardal A, Karlsen TH, Aukrust P, Berge RK, Hov JE, Halvorsen B, Skjelland M.",Atherosclerosis. 2016 Apr;247:64-9. doi: 10.1016/j.atherosclerosis.2016.01.033. Epub 2016 Feb 5.,Skagen K,Atherosclerosis,2016,2016/02/13,,,10.1016/j.atherosclerosis.2016.01.033,,,,,,,,,,,,,,,,,,,
26972052,Gut Microbial Metabolite TMAO Enhances Platelet Hyperreactivity and Thrombosis Risk,"Zhu W, Gregory JC, Org E, Buffa JA, Gupta N, Wang Z, Li L, Fu X, Wu Y, Mehrabian M, Sartor RB, McIntyre TM, Silverstein RL, Tang WHW, DiDonato JA, Brown JM, Lusis AJ, Hazen SL.",Cell. 2016 Mar 24;165(1):111-124. doi: 10.1016/j.cell.2016.02.011. Epub 2016 Mar 10.,Zhu W,Cell,2016,2016/03/15,PMC4862743,NIHMS759877,10.1016/j.cell.2016.02.011,,,,,,,,,,,,,,,,,,,
26682791,Pathogenic Gut Flora in Patients With Chronic Heart Failure,"Pasini E, Aquilani R, Testa C, Baiardi P, Angioletti S, Boschi F, Verri M, Dioguardi F.",JACC Heart Fail. 2016 Mar;4(3):220-7. doi: 10.1016/j.jchf.2015.10.009. Epub 2015 Dec 9.,Pasini E,JACC Heart Fail,2016,2015/12/20,,,10.1016/j.jchf.2015.10.009,,,,,,,,,,,,,,,,,,,
26413854,Microbiota-Dependent Marker TMAO Is Elevated in Silent Ischemia but Is Not Associated With First-Time Myocardial Infarction in HIV Infection,"Haissman JM, Knudsen A, Hoel H, Kjær A, Kristoffersen US, Berge RK, Katzenstein TL, Svardal A, Ueland T, Aukrust P, Lebech AM, Nielsen SD, Trøseid M.",J Acquir Immune Defic Syndr. 2016 Feb 1;71(2):130-6. doi: 10.1097/QAI.0000000000000843.,Haissman JM,J Acquir Immune Defic Syndr,2016,2015/09/29,,,10.1097/QAI.0000000000000843,,,,,,,,,,,,,,,,,,,
26733380,Prevalence and characteristics of hypoxic hepatitis in the largest single-centre cohort of avian influenza A(H7N9) virus-infected patients with severe liver impairment in the intensive care unit,"Zhang Y, Liu J, Yu L, Zhou N, Ding W, Zheng S, Shi D, Li L.",Emerg Microbes Infect. 2016 Jan 6;5(1):e1. doi: 10.1038/emi.2016.1.,Zhang Y,Emerg Microbes Infect,2016,2016/01/07,PMC4735056,,10.1038/emi.2016.1,,,,,,,,,,,,,,,,,,,
26845325,Site-Specific Thiol-mediated PEGylation of Streptokinase Leads to Improved Properties with Clinical Potential,"Sawhney P, Kumar S, Maheshwari N, Guleria SS, Dhar N, Kashyap R, Sahni G.",Curr Pharm Des. 2016;22(38):5868-5878. doi: 10.2174/1381612822666160204120547.,Sawhney P,Curr Pharm Des,2016,2016/02/05,,,10.2174/1381612822666160204120547,,,,,,,,,,,,,,,,,,,
26699388,"Choline Diet and Its Gut Microbe-Derived Metabolite, Trimethylamine N-Oxide, Exacerbate Pressure Overload-Induced Heart Failure","Organ CL, Otsuka H, Bhushan S, Wang Z, Bradley J, Trivedi R, Polhemus DJ, Tang WH, Wu Y, Hazen SL, Lefer DJ.",Circ Heart Fail. 2016 Jan;9(1):e002314. doi: 10.1161/CIRCHEARTFAILURE.115.002314. Epub 2015 Dec 23.,Organ CL,Circ Heart Fail,2016,2015/12/25,PMC4943035,NIHMS739628,10.1161/CIRCHEARTFAILURE.115.002314,,,,,,,,,,,,,,,,,,,
26671951,Long-term risk of cardiovascular and cerebrovascular disease after removal of the colonic microbiota by colectomy: a cohort study based on the Danish National Patient Register from 1996 to 2014,"Jensen AB, Ajslev TA, Brunak S, Sørensen TI.",BMJ Open. 2015 Dec 15;5(12):e008702. doi: 10.1136/bmjopen-2015-008702.,Jensen AB,BMJ Open,2015,2015/12/17,PMC4680005,,10.1136/bmjopen-2015-008702,,,,,,,,,,,,,,,,,,,
26554714,Plasma levels of trimethylamine-N-oxide are confounded by impaired kidney function and poor metabolic control,"Mueller DM, Allenspach M, Othman A, Saely CH, Muendlein A, Vonbank A, Drexel H, von Eckardstein A.",Atherosclerosis. 2015 Dec;243(2):638-44. doi: 10.1016/j.atherosclerosis.2015.10.091. Epub 2015 Oct 24.,Mueller DM,Atherosclerosis,2015,2015/11/12,,,10.1016/j.atherosclerosis.2015.10.091,,,,,,,,,,,,,,,,,,,
26536303,Oral microbiota in patients with atherosclerosis,"Fåk F, Tremaroli V, Bergström G, Bäckhed F.",Atherosclerosis. 2015 Dec;243(2):573-8. doi: 10.1016/j.atherosclerosis.2015.10.097. Epub 2015 Oct 24.,Fåk F,Atherosclerosis,2015,2015/11/05,,,10.1016/j.atherosclerosis.2015.10.097,,,,,,,,,,,,,,,,,,,
26435097,Intersections Between Microbiome and Heart Failure: Revisiting the Gut Hypothesis,"Nagatomo Y, Tang WH.",J Card Fail. 2015 Dec;21(12):973-80. doi: 10.1016/j.cardfail.2015.09.017. Epub 2015 Oct 3.,Nagatomo Y,J Card Fail,2015,2015/10/06,PMC4666782,NIHMS727739,10.1016/j.cardfail.2015.09.017,,,,,,,,,,,,,,,,,,,
26597155,Dysbiosis of Gut Microbiota With Reduced Trimethylamine-N-Oxide Level in Patients With Large-Artery Atherosclerotic Stroke or Transient Ischemic Attack,"Yin J, Liao SX, He Y, Wang S, Xia GH, Liu FT, Zhu JJ, You C, Chen Q, Zhou L, Pan SY, Zhou HW.",J Am Heart Assoc. 2015 Nov 23;4(11):e002699. doi: 10.1161/JAHA.115.002699.,Yin J,J Am Heart Assoc,2015,2015/11/25,PMC4845212,,10.1161/JAHA.115.002699,,,,,,,,,,,,,,,,,,,
25749557,Upcoming biomarkers for the diagnosis of Kawasaki disease: A review,"Parthasarathy P, Agarwal A, Chawla K, Tofighi T, Mondal TK.",Clin Biochem. 2015 Nov;48(16-17):1188-94. doi: 10.1016/j.clinbiochem.2015.02.013. Epub 2015 Mar 4.,Parthasarathy P,Clin Biochem,2015,2015/03/10,,,10.1016/j.clinbiochem.2015.02.013,,,,,,,,,,,,,,,,,,,
26430942,Increasing Trend of Heterogeneous Vancomycin Intermediate Staphylococcus aureus in a Tertiary Care Center of Northern India,"Singh A, Prasad KN, Misra R, Rahman M, Singh SK, Rai RP, Tripathi A, Srivastava JK.",Microb Drug Resist. 2015 Oct;21(5):545-50. doi: 10.1089/mdr.2015.0004. Epub 2015 May 29.,Singh A,Microb Drug Resist,2015,2015/10/03,,,10.1089/mdr.2015.0004,,,,,,,,,,,,,,,,,,,
26190521,New paradigms in sepsis: from prevention to protection of failing microcirculation,"Hawiger J, Veach RA, Zienkiewicz J.",J Thromb Haemost. 2015 Oct;13(10):1743-56. doi: 10.1111/jth.13061. Epub 2015 Aug 6.,Hawiger J,J Thromb Haemost,2015,2015/07/21,PMC5014149,,10.1111/jth.13061,,,,,,,,,,,,,,,,,,,
26334731,In silico analyses of metagenomes from human atherosclerotic plaque samples,"Mitra S, Drautz-Moses DI, Alhede M, Maw MT, Liu Y, Purbojati RW, Yap ZH, Kushwaha KK, Gheorghe AG, Bjarnsholt T, Hansen GM, Sillesen HH, Hougen HP, Hansen PR, Yang L, Tolker-Nielsen T, Schuster SC, Givskov M.",Microbiome. 2015 Sep 3;3:38. doi: 10.1186/s40168-015-0100-y.,Mitra S,Microbiome,2015,2015/09/04,PMC4559171,,10.1186/s40168-015-0100-y,,,,,,,,,,,,,,,,,,,
26235422,"Indoleamine 2,3-Dioxygenase Fine-Tunes Immune Homeostasis in Atherosclerosis and Colitis through Repression of Interleukin-10 Production","Metghalchi S, Ponnuswamy P, Simon T, Haddad Y, Laurans L, Clément M, Dalloz M, Romain M, Esposito B, Koropoulis V, Lamas B, Paul JL, Cottin Y, Kotti S, Bruneval P, Callebert J, den Ruijter H, Launay JM, Danchin N, Sokol H, Tedgui A, Taleb S, Mallat Z.",Cell Metab. 2015 Sep 1;22(3):460-71. doi: 10.1016/j.cmet.2015.07.004. Epub 2015 Jul 30.,Metghalchi S,Cell Metab,2015,2015/08/04,,,10.1016/j.cmet.2015.07.004,,,,,,,,,,,,,,,,,,,
25900159,Infections caused by KPC-producing Klebsiella pneumoniae: differences in therapy and mortality in a multicentre study,"Tumbarello M, Trecarichi EM, De Rosa FG, Giannella M, Giacobbe DR, Bassetti M, Losito AR, Bartoletti M, Del Bono V, Corcione S, Maiuro G, Tedeschi S, Celani L, Cardellino CS, Spanu T, Marchese A, Ambretti S, Cauda R, Viscoli C, Viale P; ISGRI-SITA (Italian Study Group on Resistant Infections of the Società Italiana Terapia Antinfettiva).",J Antimicrob Chemother. 2015 Jul;70(7):2133-43. doi: 10.1093/jac/dkv086. Epub 2015 Apr 21.,Tumbarello M,J Antimicrob Chemother,2015,2015/04/23,,,10.1093/jac/dkv086,,,,,,,,,,,,,,,,,,,
25382824,Microbiota-dependent metabolite trimethylamine-N-oxide is associated with disease severity and survival of patients with chronic heart failure,"Trøseid M, Ueland T, Hov JR, Svardal A, Gregersen I, Dahl CP, Aakhus S, Gude E, Bjørndal B, Halvorsen B, Karlsen TH, Aukrust P, Gullestad L, Berge RK, Yndestad A.",J Intern Med. 2015 Jun;277(6):717-26. doi: 10.1111/joim.12328. Epub 2014 Dec 1.,Trøseid M,J Intern Med,2015,2014/11/11,,,10.1111/joim.12328,,,,,,,,,,,,,,,,,,,
